,Player,Elo,#Questions
493,0,984.861864725644,493
494,0,995.5829494723781,494
495,0,985.7343442553307,495
496,0,994.9507761513452,496
497,0,1004.6494269301817,497
498,0,995.6090917535896,498
499,0,986.3451395583531,499
500,0,995.4042889913102,500
501,0,1005.1710505678993,501
502,0,1015.9899502164242,502
503,0,1026.901924033804,503
504,0,1017.8121011264633,504
505,0,1008.4775539191901,505
506,0,998.9060863046677,506
507,0,987.9250558324701,507
508,0,998.4471665695526,508
509,0,988.7925933786112,509
510,0,979.5571376998704,510
511,0,968.6706634142272,511
512,0,957.7349654144375,512
513,0,967.2127867310056,513
514,0,976.461416002377,514
515,0,965.5356637457041,515
516,0,956.2378369409212,516
517,0,945.4103960545674,517
518,0,934.6497736327083,518
519,0,943.7619185938928,519
520,0,933.0468289534242,520
521,0,942.0605470990246,521
522,0,951.2638815040581,522
523,0,960.6575064258153,523
524,0,951.3758941557086,524
525,0,960.6633362060346,525
526,0,950.140544286511,526
527,0,939.2987194810231,527
528,0,928.3661416257657,528
529,0,937.4779297555508,529
530,0,946.5228351099692,530
531,0,935.6184690815267,531
532,0,924.7688479119439,532
533,0,933.91884348507,533
534,0,942.948976298735,534
535,0,953.2454193182092,535
536,0,962.28706867724,536
537,0,953.2764756816072,537
538,0,962.6418334172685,538
539,0,953.4479766263892,539
540,0,944.0073902816738,540
541,0,954.7736412651491,541
542,0,965.6112611178796,542
543,0,954.8989316188378,543
544,0,965.292689247078,544
545,0,956.0137516396434,545
546,0,966.2929475616602,546
547,0,975.9189956123943,547
548,0,985.0877693240075,548
549,0,994.3813378530424,549
550,0,1005.316403379268,550
551,0,996.0225427695583,551
552,0,987.0136739055135,552
553,0,996.6942636933022,553
554,0,1007.4713768160244,554
555,0,998.4593722963023,555
556,0,1009.4289480238235,556
557,0,1020.4087063033387,557
558,0,1031.1599618796388,558
559,0,1022.1160175355317,559
560,0,1012.8901524508076,560
561,0,1023.8804320691918,561
562,0,1014.8792427875633,562
563,0,1005.809370076569,563
564,0,1014.958885419503,564
565,0,1005.8628385437125,565
566,0,1015.9043816251682,566
567,0,1005.8563930250434,567
568,0,995.5342131915257,568
569,0,986.1497483469547,569
570,0,975.3097454442752,570
571,0,985.0792205298161,571
572,0,995.1336569529379,572
573,0,986.1200485060249,573
574,0,975.4516053942392,574
575,0,985.7517127590747,575
576,0,975.2822799778828,576
577,0,984.4747579058901,577
578,0,994.6080200071206,578
579,0,985.3831824476172,579
580,0,976.1390890353636,580
581,0,986.9588523938451,581
582,0,997.3493712122984,582
583,0,988.2797317962736,583
584,0,978.1242197130663,584
585,0,967.6038718109234,585
586,0,976.7263363445561,586
587,0,966.1476281376881,587
588,0,975.3871219680331,588
589,0,984.860811405826,589
590,0,995.64583968907,590
591,0,1004.6531485161255,591
592,0,995.620195588995,592
593,0,1005.2709242736244,593
594,0,994.6564461697111,594
595,0,984.9956479285827,595
596,0,994.6050762749261,596
597,0,984.37372798024,597
598,0,973.827381368111,598
599,0,963.6847079281606,599
600,0,972.8944936939032,600
601,0,962.0187278974199,601
602,0,951.2300189427335,602
603,0,940.2988743432708,603
604,0,929.332209240117,604
605,0,918.3380866977703,605
606,0,927.3935258020371,606
607,0,916.5936847228152,607
608,0,925.6991233579372,608
609,0,934.7403282867923,609
610,0,923.8297592866647,610
611,0,932.8611354848463,611
612,0,941.8751834319402,612
613,0,951.0615298525737,613
614,0,960.1488453327815,614
615,0,969.1981328222636,615
616,0,959.3998461558214,616
617,0,948.4728513254109,617
618,0,957.48705991003,618
619,0,946.4908813568399,619
620,0,935.6295020686634,620
621,0,924.7696456883699,621
622,0,913.8271677415098,622
623,0,902.8281752873602,623
624,0,892.0368237922556,624
625,0,881.1298357509156,625
626,0,890.4073096631387,626
627,0,879.4939629250781,627
628,0,888.7502262045097,628
629,0,877.8514803463713,629
630,0,867.0293007578302,630
631,0,856.2266366738808,631
632,0,845.7713736188603,632
633,0,834.8056364179627,633
634,0,824.0066545399357,634
635,0,813.0587382665824,635
636,0,802.2254206946301,636
637,0,791.3770664463336,637
638,0,802.0679221013785,638
639,0,791.2643820504613,639
640,0,780.8074878798044,640
641,0,770.0612661273194,641
642,0,759.0814812253212,642
643,0,768.1932003728043,643
644,0,757.9808458053204,644
645,0,768.7300726145668,645
646,0,779.5001352174602,646
647,0,769.9473806588502,647
648,0,780.0612835209265,648
649,0,770.607472296768,649
650,0,781.4138906401707,650
651,0,792.2146128691464,651
652,0,782.0440034214037,652
653,0,791.7043170345078,653
654,0,802.1144109781696,654
655,0,793.0731339682297,655
656,0,784.0593160923383,656
657,0,773.9222131574496,657
658,0,763.1213048807432,658
659,0,773.0104398589184,659
660,0,762.287081926286,660
661,0,751.8669628119176,661
662,0,741.027593092365,662
663,0,730.3167541355556,663
664,0,719.3988564619245,664
665,0,708.5809982838831,665
666,0,697.6541371076692,666
667,0,708.1766285922131,667
668,0,717.4443673554008,668
669,0,726.6715106977508,669
670,0,715.7164043168108,670
671,0,725.5962099585053,671
672,0,714.7745657256443,672
673,0,725.1682746186334,673
674,0,716.0541859889297,674
675,0,726.077072834893,675
676,0,736.6555213943622,676
677,0,726.3310181226792,677
678,0,735.969821674214,678
679,0,746.7814009132983,679
680,0,737.699666756728,680
681,0,747.9759342963947,681
682,0,738.0903199868283,682
683,0,727.872799888515,683
684,0,717.7735627150213,684
685,0,706.9327472493857,685
686,0,716.1084880143612,686
687,0,725.1391409233244,687
688,0,715.284647848919,688
689,0,725.08165902137,689
690,0,715.5732500714098,690
691,0,704.738699583,691
692,0,693.8243703136742,692
693,0,702.8630066724144,693
694,0,691.8708752603841,694
695,0,700.8929621151293,695
696,0,710.0921780148112,696
697,0,720.0389294465358,697
698,0,730.676280712422,698
699,0,721.6370212766583,699
700,0,732.0193461467477,700
701,0,742.9467186568384,701
702,0,733.8255794382102,702
703,0,744.5719160835836,703
704,0,755.452590667624,704
705,0,766.42591681735,705
706,0,757.214421302846,706
707,0,767.9519175431886,707
708,0,778.838242719268,708
709,0,789.7857779215403,709
710,0,780.7476364925969,710
711,0,791.4748661238251,711
712,0,802.3444160269818,712
713,0,793.1557959420902,713
714,0,783.4463745919022,714
715,0,793.9647719377132,715
716,0,784.955386526224,716
717,0,795.9250357886397,717
718,0,786.6658191257126,718
719,0,777.6443109293989,719
720,0,768.5100579182813,720
721,0,779.4310277723074,721
722,0,770.1107271407394,722
723,0,780.6317792540443,723
724,0,771.3365899851032,724
725,0,761.3339457382714,725
726,0,772.3010364955761,726
727,0,782.1846297124541,727
728,0,772.233446172095,728
729,0,761.3262571294117,729
730,0,771.0692944806975,730
731,0,760.9264625031218,731
732,0,771.2755787685934,732
733,0,762.270212903902,733
734,0,752.5151193089453,734
735,0,743.2149107674139,735
736,0,733.9473259631116,736
737,0,723.9040049331435,737
738,0,733.0737987119429,738
739,0,723.7278842281341,739
740,0,714.1246942307637,740
741,0,704.3475817905996,741
742,0,713.4966249166507,742
743,0,703.8377022989513,743
744,0,713.6248332020449,744
745,0,723.0238962659633,745
746,0,713.8849240833171,746
747,0,723.4566097648268,747
748,0,714.2851194725348,748
749,0,724.8657833252987,749
750,0,735.8298759053808,750
751,0,726.7764157509627,751
752,0,716.6952643396141,752
753,0,707.5128977848398,753
754,0,697.6387458916463,754
755,0,706.6710160623132,755
756,0,696.7011296245472,756
757,0,685.7394254524128,757
758,0,694.7521409113039,758
759,0,703.8010139780567,759
760,0,694.6524562988759,760
761,0,683.8374550342172,761
762,0,692.8852186988206,762
763,0,702.0560577365596,763
764,0,711.5354652274351,764
765,0,721.5892992074645,765
766,0,731.2379795749185,766
767,0,721.9774638336389,767
768,0,731.9344310755799,768
769,0,741.4302493369371,769
770,0,732.397220062394,770
771,0,743.1491841588189,771
772,0,733.940320100922,772
773,0,744.2662121552638,773
774,0,735.2386224033877,774
775,0,726.2260036737573,775
776,0,737.1202907470553,776
777,0,747.1285940978128,777
778,0,738.1278993680334,778
779,0,727.5444491810223,779
780,0,716.6227687395948,780
781,0,726.2572593364816,781
782,0,735.5077435056578,782
783,0,724.8801203453523,783
784,0,735.5606127978672,784
785,0,745.2806953059912,785
786,0,736.1944964666495,786
787,0,725.5699158926853,787
788,0,735.2559555890977,788
789,0,724.9649638635196,789
790,0,714.8129925016215,790
791,0,703.932711561249,791
792,0,694.7231618881437,792
793,0,705.0604767582639,793
794,0,695.6292609645294,794
795,0,685.1251538196829,795
796,0,674.2184338687878,796
797,0,683.4299581763278,797
798,0,672.66031657411,798
799,0,681.8384340161087,799
800,0,672.3262873955508,800
801,0,681.5356454297441,801
802,0,672.0997671766672,802
803,0,661.2994232032725,803
804,0,670.3656749237123,804
805,0,659.3766627637253,805
806,0,668.491103286705,806
807,0,657.8427150124039,807
808,0,646.8440634129923,808
809,0,656.0303072605474,809
810,0,645.0445760336569,810
811,0,634.0889204255715,811
812,0,643.2380312293639,812
813,0,632.2585405124063,813
814,0,641.36472882998,814
815,0,650.7447631024544,815
816,0,659.7657961417613,816
817,0,648.9730507420021,817
818,0,658.0154695584556,818
819,0,667.2375977727713,819
820,0,676.6523673604346,820
821,0,666.7731350743976,821
822,0,656.5270915864529,822
823,0,645.7817649299756,823
824,0,635.072021527863,824
825,0,644.1593106574409,825
826,0,653.2048508720918,826
827,0,663.5974044557119,827
828,0,674.3765593459302,828
829,0,663.4617613289435,829
830,0,654.139154796274,830
831,0,643.5413220273394,831
832,0,632.657656351228,832
833,0,641.7940842985919,833
834,0,650.8101088316955,834
835,0,660.5906606911507,835
836,0,651.3888138866625,836
837,0,640.6663768817282,837
838,0,649.8311688328247,838
839,0,639.4437672277359,839
840,0,648.505790812133,840
841,0,659.390103090569,841
842,0,650.3578475018119,842
843,0,640.3289393552795,843
844,0,629.8133510015994,844
845,0,638.8561961676637,845
846,0,629.6557668006606,846
847,0,638.7587142085944,847
848,0,648.3958609717363,848
849,0,638.2819682309272,849
850,0,628.6442819312504,850
851,0,619.0852326207519,851
852,0,628.2522688272572,852
853,0,618.3858073027968,853
854,0,627.5850577844121,854
855,0,636.5915257648188,855
856,0,646.5702873282685,856
857,0,657.194446480289,857
858,0,667.9767275635304,858
859,0,678.9749717613173,859
860,0,669.971886765101,860
861,0,660.6636806456085,861
862,0,650.203872615369,862
863,0,639.6536217811445,863
864,0,629.2848585641284,864
865,0,638.2894583972611,865
866,0,648.7279572645346,866
867,0,658.3616698800603,867
868,0,668.952559995359,868
869,0,679.4061317442505,869
870,0,669.8378811975518,870
871,0,679.0680908441675,871
872,0,668.9064356421263,872
873,0,679.1433929426884,873
874,0,668.1873163434924,874
875,0,678.8916419044358,875
876,0,669.846974690163,876
877,0,659.1217463228861,877
878,0,649.0706887885002,878
879,0,658.2706133287421,879
880,0,667.9356990721784,880
881,0,677.4990011474633,881
882,0,668.2770650869868,882
883,0,677.7172336500777,883
884,0,688.7124786574672,884
885,0,699.6148534894975,885
886,0,690.5392474095382,886
887,0,681.4312537469376,887
888,0,672.4062563591397,888
889,0,661.6742256660641,889
890,0,672.555277974534,890
891,0,683.4639592716762,891
892,0,674.458113007279,892
893,0,684.5711305779824,893
894,0,695.4364186246287,894
895,0,706.4147073907661,895
896,0,697.3363843764812,896
897,0,708.2589241711961,897
898,0,719.0963913108832,898
899,0,729.9954478651441,899
900,0,720.9949477861365,900
901,0,711.9412526353726,901
902,0,702.9166209122658,902
903,0,693.8768141295527,903
904,0,704.6780267704447,904
905,0,695.1850100156424,905
906,0,686.073220993698,906
907,0,697.0602398201485,907
908,0,688.0391901586373,908
909,0,679.0346483345999,909
910,0,689.4544020816554,910
911,0,700.4076532885567,911
912,0,691.3902868575543,912
913,0,680.5578861987628,913
914,0,671.098547269102,914
915,0,660.1512670788011,915
916,0,669.3245883378211,916
917,0,659.9716042760786,917
918,0,649.2039693932343,918
919,0,638.50360365643,919
920,0,647.518568355453,920
921,0,636.724743656918,921
922,0,626.3600549051598,922
923,0,615.3963139597255,923
924,0,604.6384708345721,924
925,0,593.7491249776025,925
926,0,602.9143458178784,926
927,0,592.2684294551726,927
928,0,601.2809902304754,928
929,0,610.478577489099,929
930,0,599.6627352473654,930
931,0,608.9229945490255,931
932,0,599.3612045905057,932
933,0,608.4145805609763,933
934,0,598.0326080809184,934
935,0,607.0564770140861,935
936,0,616.2834232098472,936
937,0,606.9815007616409,937
938,0,596.7962757212978,938
939,0,605.805351511788,939
940,0,595.04615262952,940
941,0,604.1591818226768,941
942,0,614.032592870843,942
943,0,623.4031925635156,943
944,0,634.3468043367558,944
945,0,625.1191713103445,945
946,0,636.0556787790501,946
947,0,626.9738718309493,947
948,0,637.9139242445063,948
949,0,648.8748958769755,949
950,0,659.6180176578532,950
951,0,650.3218598949891,951
952,0,641.1702181818594,952
953,0,631.843272516047,953
954,0,642.8397921192408,954
955,0,633.6292626205303,955
956,0,644.1411141817528,956
957,0,653.6184123487545,957
958,0,664.4244078591394,958
959,0,655.1769907359438,959
960,0,645.7335274688651,960
961,0,656.364717150014,961
962,0,647.256438692116,962
963,0,637.9930614973375,963
964,0,627.0914302076562,964
965,0,637.7121715068137,965
966,0,628.5526886694204,966
967,0,619.3549285807941,967
968,0,629.7207630032808,968
969,0,619.9173528309329,969
970,0,609.0992866429475,970
971,0,618.1823357274146,971
972,0,628.0022147111528,972
973,0,637.254894907618,973
974,0,627.6722316259944,974
975,0,638.2143068117033,975
976,0,647.7989722643321,976
977,0,658.7083811853981,977
978,0,669.4618801751641,978
979,0,660.4415476197098,979
980,0,671.3398433030319,980
981,0,682.3029554204674,981
982,0,693.0617253932783,982
983,0,704.0008327588996,983
984,0,714.8104512922828,984
985,0,725.5422032471715,985
986,0,716.4638926342822,986
987,0,707.3861219619546,987
988,0,698.299873409983,988
989,0,689.1722287841354,989
